Product Type,Product Weight (kg),Purpose,Vehicle Type,Vehicle Category,maxWeightCapacity
Vegetables,1639,crops,Multicab,N1,1941
Vegetables,1010,crops,Multicab,N1,1076
Cows,6154,livestock,Livestock Truck,N2,8985
Cows,1243,livestock,Mini Livestock Truck,N1,18401
Vegetables,353,crops,Tricycle,L1,538
Frozen Fish,6763,perishable goods,Refrigerated Truck,N2,10304
Corn,1046,crops,Multicab,N1,1544
Corn,2158,crops,Multicab,N1,2729
Chickens,677,livestock,Mini Livestock Truck,N1,1048
Chickens,1924,livestock,Mini Livestock Truck,N1,2617
Fruits,488,crops,Tricycle,L1,2305
Eggs,2559,perishable goods,Refrigerated Van,N1,4011
Corn,2427,crops,Multicab,N1,5492
Corn,133,crops,Tricycle,L1,588
Fruits,8959,crops,Elf Truck,N2,10362
Vegetables,563,crops,Tricycle,L1,3140
Rice,288,crops,Tricycle,L1,3305
Meat,778,perishable goods,Refrigerated Van,N1,1167
Goats,4103,livestock,Livestock Truck,N2,5439
Corn,512,crops,Tricycle,L1,2929
Eggs,4260,perishable goods,Refrigerated Truck,N2,4384
Frozen Fish,2546,perishable goods,Refrigerated Van,N1,8794
Frozen Fish,6044,perishable goods,Refrigerated Truck,N2,8711
Rice,202,crops,Tricycle,L1,632
Goats,363,livestock,Mini Livestock Truck,N1,1558
Cows,556,livestock,Mini Livestock Truck,N1,1692
Eggs,6498,perishable goods,Refrigerated Truck,N2,11537
Eggs,6059,perishable goods,Refrigerated Truck,N2,11076
Fruits,2252,crops,Multicab,N1,2329
Leafy Greens,4851,perishable goods,Refrigerated Truck,N2,8202
Pigs,2297,livestock,Mini Livestock Truck,N1,3813
Rice,346,crops,Tricycle,L1,915
Eggs,247,perishable goods,Refrigerated Van,N1,4734
Corn,4402,crops,Elf Truck,N2,5364
Meat,545,perishable goods,Refrigerated Van,N1,3034
Meat,304,perishable goods,Refrigerated Van,N1,3614
Eggs,746,perishable goods,Refrigerated Van,N1,4527
Pigs,999,livestock,Mini Livestock Truck,N1,1636
Vegetables,2625,crops,Multicab,N1,3224
Pigs,305,livestock,Mini Livestock Truck,N1,2889
Corn,5986,crops,Elf Truck,N2,7716
Eggs,1538,perishable goods,Refrigerated Van,N1,6988
Cows,413,livestock,Mini Livestock Truck,N1,1019
Goats,1330,livestock,Mini Livestock Truck,N1,9228
Corn,176,crops,Tricycle,L1,960
Vegetables,2177,crops,Multicab,N1,3038
Fruits,3356,crops,Elf Truck,N2,6625
Eggs,252,perishable goods,Refrigerated Van,N1,2476
Pigs,2847,livestock,Mini Livestock Truck,N1,19842
Eggs,641,perishable goods,Refrigerated Van,N1,2151
Goats,2423,livestock,Mini Livestock Truck,N1,3182
Goats,1876,livestock,Mini Livestock Truck,N1,6719
Meat,737,perishable goods,Refrigerated Van,N1,1025
Cows,1719,livestock,Mini Livestock Truck,N1,6365
Cows,1567,livestock,Mini Livestock Truck,N1,1907
Eggs,6752,perishable goods,Refrigerated Truck,N2,7728
Fruits,140,crops,Tricycle,L1,511
Chickens,2685,livestock,Mini Livestock Truck,N1,2772
Meat,2178,perishable goods,Refrigerated Van,N1,5795
Vegetables,974,crops,Tricycle,L1,2995
Leafy Greens,7026,perishable goods,Refrigerated Truck,N2,7119
Frozen Fish,6146,perishable goods,Refrigerated Truck,N2,10156
Cows,8079,livestock,Livestock Truck,N2,11908
Eggs,233,perishable goods,Refrigerated Van,N1,2193
Goats,4463,livestock,Livestock Truck,N2,16784
Goats,4606,livestock,Livestock Truck,N2,4784
Chickens,8290,livestock,Livestock Truck,N2,13447
Fruits,1379,crops,Multicab,N1,3359
Corn,1929,crops,Multicab,N1,2379
Meat,2362,perishable goods,Refrigerated Van,N1,3602
Corn,280,crops,Tricycle,L1,333
Meat,1609,perishable goods,Refrigerated Van,N1,1709
Chickens,11018,livestock,Livestock Truck,N2,17397
Frozen Fish,4104,perishable goods,Refrigerated Truck,N2,7537
Meat,620,perishable goods,Refrigerated Van,N1,9520
Meat,889,perishable goods,Refrigerated Van,N1,1652
Vegetables,172,crops,Tricycle,L1,2542
Eggs,130,perishable goods,Refrigerated Van,N1,1258
Frozen Fish,553,perishable goods,Refrigerated Van,N1,2320
Pigs,690,livestock,Mini Livestock Truck,N1,4062
Vegetables,172,crops,Tricycle,L1,186
Pigs,1752,livestock,Mini Livestock Truck,N1,2879
Cows,7854,livestock,Livestock Truck,N2,8295
Meat,749,perishable goods,Refrigerated Van,N1,11961
Cows,2146,livestock,Mini Livestock Truck,N1,13428
Eggs,1921,perishable goods,Refrigerated Van,N1,11905
Leafy Greens,614,perishable goods,Refrigerated Van,N1,2177
Vegetables,890,crops,Tricycle,L1,9518
Corn,798,crops,Tricycle,L1,831
Pigs,2549,livestock,Mini Livestock Truck,N1,3318
Goats,2968,livestock,Mini Livestock Truck,N1,3086
Rice,632,crops,Tricycle,L1,637
Fruits,291,crops,Tricycle,L1,706
Cows,3526,livestock,Livestock Truck,N2,16000
Corn,151,crops,Tricycle,L1,158
Frozen Fish,2625,perishable goods,Refrigerated Van,N1,4700
Goats,14584,livestock,Heavy Livestock Trailer,N3,14809
Chickens,1237,livestock,Mini Livestock Truck,N1,1247
Chickens,792,livestock,Mini Livestock Truck,N1,2743
Cows,505,livestock,Mini Livestock Truck,N1,1563
Pigs,7835,livestock,Livestock Truck,N2,9124
Leafy Greens,3093,perishable goods,Refrigerated Van,N1,6216
Leafy Greens,2426,perishable goods,Refrigerated Van,N1,2502
Fruits,671,crops,Tricycle,L1,1807
Pigs,14062,livestock,Heavy Livestock Trailer,N3,19502
Goats,504,livestock,Mini Livestock Truck,N1,3276
Goats,390,livestock,Mini Livestock Truck,N1,2071
Goats,15079,livestock,Heavy Livestock Trailer,N3,19694
Frozen Fish,7811,perishable goods,Refrigerated Truck,N2,9374
Vegetables,6078,crops,Elf Truck,N2,8780
Corn,158,crops,Tricycle,L1,305
Cows,5026,livestock,Livestock Truck,N2,11987
Frozen Fish,9494,perishable goods,Refrigerated Truck,N2,11984
Leafy Greens,661,perishable goods,Refrigerated Van,N1,2647
Rice,2737,crops,Multicab,N1,2781
Leafy Greens,1735,perishable goods,Refrigerated Van,N1,2515
Chickens,6899,livestock,Livestock Truck,N2,15283
Pigs,1184,livestock,Mini Livestock Truck,N1,19561
Rice,1467,crops,Multicab,N1,1501
Frozen Fish,2080,perishable goods,Refrigerated Van,N1,3145
Vegetables,1078,crops,Multicab,N1,2867
Corn,533,crops,Tricycle,L1,673
Meat,3455,perishable goods,Refrigerated Truck,N2,7070
Pigs,1224,livestock,Mini Livestock Truck,N1,1315
Meat,9025,perishable goods,Refrigerated Truck,N2,10683
Meat,1581,perishable goods,Refrigerated Van,N1,2237
Frozen Fish,2173,perishable goods,Refrigerated Van,N1,2315
Chickens,13141,livestock,Heavy Livestock Trailer,N3,14799
Leafy Greens,1179,perishable goods,Refrigerated Van,N1,2596
Chickens,14397,livestock,Heavy Livestock Trailer,N3,18054
Cows,3665,livestock,Livestock Truck,N2,4043
Fruits,1346,crops,Multicab,N1,1524
Corn,2569,crops,Multicab,N1,2866
Eggs,1035,perishable goods,Refrigerated Van,N1,2032
Goats,1426,livestock,Mini Livestock Truck,N1,2789
Leafy Greens,1156,perishable goods,Refrigerated Van,N1,1975
Chickens,2317,livestock,Mini Livestock Truck,N1,3162
Cows,13108,livestock,Heavy Livestock Trailer,N3,16130
Meat,2077,perishable goods,Refrigerated Van,N1,2512
Frozen Fish,1915,perishable goods,Refrigerated Van,N1,2517
Fruits,774,crops,Tricycle,L1,994
Meat,1983,perishable goods,Refrigerated Van,N1,2313
Pigs,8544,livestock,Livestock Truck,N2,10573
Fruits,5690,crops,Elf Truck,N2,19159
Cows,6375,livestock,Livestock Truck,N2,12118
Chickens,3048,livestock,Mini Livestock Truck,N1,3126
Pigs,3016,livestock,Mini Livestock Truck,N1,3935
Corn,227,crops,Tricycle,L1,364
Eggs,3855,perishable goods,Refrigerated Truck,N2,7349
Fruits,101,crops,Tricycle,L1,147
Goats,3741,livestock,Livestock Truck,N2,5706
Chickens,108,livestock,Mini Livestock Truck,N1,2284
Leafy Greens,496,perishable goods,Refrigerated Van,N1,2160
Leafy Greens,4072,perishable goods,Refrigerated Truck,N2,4292
Fruits,8225,crops,Elf Truck,N2,11155
Meat,195,perishable goods,Refrigerated Van,N1,2050
Leafy Greens,1515,perishable goods,Refrigerated Van,N1,10110
Pigs,12846,livestock,Heavy Livestock Trailer,N3,15188
Meat,1041,perishable goods,Refrigerated Van,N1,3714
Vegetables,2081,crops,Multicab,N1,3026
Eggs,5431,perishable goods,Refrigerated Truck,N2,6989
Pigs,15990,livestock,Heavy Livestock Trailer,N3,16387
Leafy Greens,880,perishable goods,Refrigerated Van,N1,2074
Meat,7192,perishable goods,Refrigerated Truck,N2,7881
Leafy Greens,3906,perishable goods,Refrigerated Truck,N2,4290
Cows,1359,livestock,Mini Livestock Truck,N1,1491
Vegetables,2120,crops,Multicab,N1,2325
Fruits,2626,crops,Multicab,N1,8950
Eggs,3408,perishable goods,Refrigerated Van,N1,4860
Chickens,845,livestock,Mini Livestock Truck,N1,1455
Eggs,1134,perishable goods,Refrigerated Van,N1,4980
Corn,653,crops,Tricycle,L1,732
Fruits,2842,crops,Multicab,N1,2865
Chickens,1102,livestock,Mini Livestock Truck,N1,1824
Fruits,413,crops,Tricycle,L1,471
Meat,929,perishable goods,Refrigerated Van,N1,1666
Fruits,679,crops,Tricycle,L1,1429
Corn,303,crops,Tricycle,L1,442
Goats,1040,livestock,Mini Livestock Truck,N1,3042
Cows,8776,livestock,Livestock Truck,N2,12454
Chickens,466,livestock,Mini Livestock Truck,N1,2775
Fruits,159,crops,Tricycle,L1,317
Leafy Greens,9788,perishable goods,Refrigerated Truck,N2,10837
Rice,177,crops,Tricycle,L1,953
Goats,2510,livestock,Mini Livestock Truck,N1,10239
Chickens,862,livestock,Mini Livestock Truck,N1,1196
Pigs,1016,livestock,Mini Livestock Truck,N1,1639
Chickens,1159,livestock,Mini Livestock Truck,N1,2666
Rice,911,crops,Tricycle,L1,1881
Frozen Fish,818,perishable goods,Refrigerated Van,N1,2281
Eggs,1208,perishable goods,Refrigerated Van,N1,1635
Vegetables,2027,crops,Multicab,N1,3616
Meat,520,perishable goods,Refrigerated Van,N1,7112
Fruits,690,crops,Tricycle,L1,779
Meat,433,perishable goods,Refrigerated Van,N1,2610
Meat,1461,perishable goods,Refrigerated Van,N1,5169
Chickens,452,livestock,Mini Livestock Truck,N1,2099
Vegetables,3864,crops,Elf Truck,N2,16446
Meat,2539,perishable goods,Refrigerated Van,N1,2760
Chickens,456,livestock,Mini Livestock Truck,N1,2388
Pigs,5649,livestock,Livestock Truck,N2,8966
Pigs,1551,livestock,Mini Livestock Truck,N1,2993
Rice,3941,crops,Elf Truck,N2,19536
Chickens,424,livestock,Mini Livestock Truck,N1,1287
Pigs,7533,livestock,Livestock Truck,N2,7633
Leafy Greens,1052,perishable goods,Refrigerated Van,N1,1281
Eggs,1089,perishable goods,Refrigerated Van,N1,9783
Pigs,1759,livestock,Mini Livestock Truck,N1,2765
Meat,926,perishable goods,Refrigerated Van,N1,1077
Meat,2340,perishable goods,Refrigerated Van,N1,6889
Rice,616,crops,Tricycle,L1,768
Leafy Greens,186,perishable goods,Refrigerated Van,N1,1971
Rice,218,crops,Tricycle,L1,719
Fruits,5190,crops,Elf Truck,N2,12243
Vegetables,318,crops,Tricycle,L1,944
Frozen Fish,3225,perishable goods,Refrigerated Van,N1,8789
Vegetables,665,crops,Tricycle,L1,842
Eggs,3075,perishable goods,Refrigerated Van,N1,5820
Goats,2571,livestock,Mini Livestock Truck,N1,4147
Chickens,2472,livestock,Mini Livestock Truck,N1,2524
Goats,680,livestock,Mini Livestock Truck,N1,1917
Cows,4441,livestock,Livestock Truck,N2,4699
Vegetables,230,crops,Tricycle,L1,592
Rice,3195,crops,Multicab,N1,7094
Meat,7453,perishable goods,Refrigerated Truck,N2,10226
Pigs,2287,livestock,Mini Livestock Truck,N1,2971
Cows,8984,livestock,Livestock Truck,N2,18675
Goats,2392,livestock,Mini Livestock Truck,N1,2965
Chickens,1035,livestock,Mini Livestock Truck,N1,1055
Vegetables,14315,crops,10-Wheeler Truck,N3,18547
Frozen Fish,1901,perishable goods,Refrigerated Van,N1,3132
Cows,12763,livestock,Heavy Livestock Trailer,N3,14644
Chickens,1909,livestock,Mini Livestock Truck,N1,2046
Vegetables,109,crops,Tricycle,L1,116
Fruits,260,crops,Tricycle,L1,949
Goats,7821,livestock,Livestock Truck,N2,11331
Pigs,226,livestock,Mini Livestock Truck,N1,1726
Rice,549,crops,Tricycle,L1,2952
Rice,490,crops,Tricycle,L1,2531
Pigs,1712,livestock,Mini Livestock Truck,N1,15979
Eggs,5765,perishable goods,Refrigerated Truck,N2,11292
Cows,17420,livestock,Heavy Livestock Trailer,N3,19700
Meat,2097,perishable goods,Refrigerated Van,N1,2406
Meat,2147,perishable goods,Refrigerated Van,N1,2174
Frozen Fish,1577,perishable goods,Refrigerated Van,N1,3678
Meat,344,perishable goods,Refrigerated Van,N1,1584
Meat,279,perishable goods,Refrigerated Van,N1,2266
Chickens,4970,livestock,Livestock Truck,N2,15216
Rice,1047,crops,Multicab,N1,8157
Pigs,7652,livestock,Livestock Truck,N2,19775
Eggs,6235,perishable goods,Refrigerated Truck,N2,6487
Meat,7066,perishable goods,Refrigerated Truck,N2,11890
Chickens,14111,livestock,Heavy Livestock Trailer,N3,15090
Chickens,9985,livestock,Livestock Truck,N2,14220
Fruits,727,crops,Tricycle,L1,1374
Eggs,267,perishable goods,Refrigerated Van,N1,7655
Fruits,170,crops,Tricycle,L1,232
Leafy Greens,9862,perishable goods,Refrigerated Truck,N2,11276
Pigs,15127,livestock,Heavy Livestock Trailer,N3,17530
Pigs,3748,livestock,Livestock Truck,N2,5294
Rice,11138,crops,Elf Truck,N2,11355
Cows,920,livestock,Mini Livestock Truck,N1,1308
Pigs,908,livestock,Mini Livestock Truck,N1,10002
Fruits,1268,crops,Multicab,N1,7802
Corn,1000,crops,Multicab,N1,6741
Rice,4652,crops,Elf Truck,N2,9086
Goats,6092,livestock,Livestock Truck,N2,15935
Pigs,4297,livestock,Livestock Truck,N2,9599
Vegetables,449,crops,Tricycle,L1,659
Frozen Fish,3502,perishable goods,Refrigerated Truck,N2,11961
Frozen Fish,1605,perishable goods,Refrigerated Van,N1,5877
Corn,494,crops,Tricycle,L1,714
Goats,16597,livestock,Heavy Livestock Trailer,N3,17282
Rice,323,crops,Tricycle,L1,1411
Pigs,12717,livestock,Heavy Livestock Trailer,N3,14261
Vegetables,798,crops,Tricycle,L1,819
Leafy Greens,282,perishable goods,Refrigerated Van,N1,1774
Pigs,1812,livestock,Mini Livestock Truck,N1,2085
Eggs,1346,perishable goods,Refrigerated Van,N1,1645
Fruits,932,crops,Tricycle,L1,3809
Eggs,414,perishable goods,Refrigerated Van,N1,1493
Meat,3330,perishable goods,Refrigerated Van,N1,7543
Corn,114,crops,Tricycle,L1,534
Eggs,172,perishable goods,Refrigerated Van,N1,2665
Cows,771,livestock,Mini Livestock Truck,N1,2362
Corn,968,crops,Tricycle,L1,1932
Goats,2208,livestock,Mini Livestock Truck,N1,4076
Corn,787,crops,Tricycle,L1,1409
Rice,644,crops,Tricycle,L1,2218
Fruits,1505,crops,Multicab,N1,3460
Goats,109,livestock,Mini Livestock Truck,N1,1215
Goats,12243,livestock,Heavy Livestock Trailer,N3,15260
Eggs,1202,perishable goods,Refrigerated Van,N1,1293
Corn,10578,crops,Elf Truck,N2,12489
Meat,612,perishable goods,Refrigerated Van,N1,2874
Leafy Greens,6246,perishable goods,Refrigerated Truck,N2,10684
Chickens,754,livestock,Mini Livestock Truck,N1,3257
Frozen Fish,737,perishable goods,Refrigerated Van,N1,1174
Leafy Greens,2844,perishable goods,Refrigerated Van,N1,9093
Meat,4670,perishable goods,Refrigerated Truck,N2,7430
Rice,858,crops,Tricycle,L1,1408
Meat,907,perishable goods,Refrigerated Van,N1,1575
Corn,1203,crops,Multicab,N1,2573
Frozen Fish,1558,perishable goods,Refrigerated Van,N1,8046
Fruits,753,crops,Tricycle,L1,861
Meat,1222,perishable goods,Refrigerated Van,N1,10484
Meat,2980,perishable goods,Refrigerated Van,N1,3319
Corn,283,crops,Tricycle,L1,504
Meat,650,perishable goods,Refrigerated Van,N1,10086
Frozen Fish,1030,perishable goods,Refrigerated Van,N1,2311
Chickens,11959,livestock,Heavy Livestock Trailer,N3,18924
Pigs,1607,livestock,Mini Livestock Truck,N1,1751
Chickens,1295,livestock,Mini Livestock Truck,N1,1704
Fruits,590,crops,Tricycle,L1,1592
Vegetables,7402,crops,Elf Truck,N2,10811
Rice,982,crops,Tricycle,L1,1933
Frozen Fish,6112,perishable goods,Refrigerated Truck,N2,9727
Cows,1107,livestock,Mini Livestock Truck,N1,2401
Rice,927,crops,Tricycle,L1,1181
Fruits,483,crops,Tricycle,L1,871
Fruits,548,crops,Tricycle,L1,604
Cows,10072,livestock,Livestock Truck,N2,12390
Frozen Fish,1060,perishable goods,Refrigerated Van,N1,1888
Rice,398,crops,Tricycle,L1,940
Goats,6033,livestock,Livestock Truck,N2,6704
Leafy Greens,5821,perishable goods,Refrigerated Truck,N2,6070
Rice,6263,crops,Elf Truck,N2,9077
Frozen Fish,637,perishable goods,Refrigerated Van,N1,1336
Goats,4063,livestock,Livestock Truck,N2,13672
Meat,246,perishable goods,Refrigerated Van,N1,2888
Eggs,1974,perishable goods,Refrigerated Van,N1,4989
Fruits,4684,crops,Elf Truck,N2,4948
Frozen Fish,611,perishable goods,Refrigerated Van,N1,1733
Eggs,10256,perishable goods,Refrigerated Truck,N2,10627
Pigs,1024,livestock,Mini Livestock Truck,N1,1871
Goats,374,livestock,Mini Livestock Truck,N1,1028
Pigs,5174,livestock,Livestock Truck,N2,5211
Fruits,331,crops,Tricycle,L1,477
Leafy Greens,1741,perishable goods,Refrigerated Van,N1,2039
Corn,878,crops,Tricycle,L1,1476
Meat,4627,perishable goods,Refrigerated Truck,N2,5905
Leafy Greens,2263,perishable goods,Refrigerated Van,N1,5147
Rice,120,crops,Tricycle,L1,125
Fruits,100,crops,Tricycle,L1,251
Meat,5621,perishable goods,Refrigerated Truck,N2,11942
Frozen Fish,7097,perishable goods,Refrigerated Truck,N2,11092
Corn,4452,crops,Elf Truck,N2,4897
Leafy Greens,3038,perishable goods,Refrigerated Van,N1,3815
Goats,2173,livestock,Mini Livestock Truck,N1,2223
Fruits,1311,crops,Multicab,N1,1782
Eggs,773,perishable goods,Refrigerated Van,N1,4482
Goats,13852,livestock,Heavy Livestock Trailer,N3,19841
Vegetables,573,crops,Tricycle,L1,9360
Rice,172,crops,Tricycle,L1,539
Eggs,11780,perishable goods,Refrigerated Truck,N2,11964
Pigs,482,livestock,Mini Livestock Truck,N1,2858
Leafy Greens,1478,perishable goods,Refrigerated Van,N1,3050
Rice,234,crops,Tricycle,L1,252
Goats,1445,livestock,Mini Livestock Truck,N1,14566
Goats,17151,livestock,Heavy Livestock Trailer,N3,17599
Eggs,1820,perishable goods,Refrigerated Van,N1,5709
Pigs,1105,livestock,Mini Livestock Truck,N1,12405
Rice,1532,crops,Multicab,N1,1820
Fruits,7465,crops,Elf Truck,N2,11712
Chickens,363,livestock,Mini Livestock Truck,N1,1628
Vegetables,270,crops,Tricycle,L1,297
Frozen Fish,771,perishable goods,Refrigerated Van,N1,2054
Frozen Fish,1694,perishable goods,Refrigerated Van,N1,7320
Corn,4465,crops,Elf Truck,N2,7799
Meat,5785,perishable goods,Refrigerated Truck,N2,7875
Goats,3504,livestock,Livestock Truck,N2,9713
Goats,539,livestock,Mini Livestock Truck,N1,1355
Eggs,5332,perishable goods,Refrigerated Truck,N2,8512
Rice,331,crops,Tricycle,L1,1255
Leafy Greens,1888,perishable goods,Refrigerated Van,N1,4818
Frozen Fish,8444,perishable goods,Refrigerated Truck,N2,9703
Fruits,6044,crops,Elf Truck,N2,8215
Pigs,16550,livestock,Heavy Livestock Trailer,N3,17828
Rice,4410,crops,Elf Truck,N2,6882
Cows,459,livestock,Mini Livestock Truck,N1,15394
Pigs,2309,livestock,Mini Livestock Truck,N1,2887
Goats,7174,livestock,Livestock Truck,N2,19867
Goats,7224,livestock,Livestock Truck,N2,13913
Chickens,828,livestock,Mini Livestock Truck,N1,1572
Leafy Greens,4983,perishable goods,Refrigerated Truck,N2,11588
Pigs,8453,livestock,Livestock Truck,N2,15626
Vegetables,284,crops,Tricycle,L1,3138
Cows,6896,livestock,Livestock Truck,N2,13241
Goats,516,livestock,Mini Livestock Truck,N1,16024
Pigs,1045,livestock,Mini Livestock Truck,N1,8123
Rice,598,crops,Tricycle,L1,691
Rice,4394,crops,Elf Truck,N2,10135
Eggs,720,perishable goods,Refrigerated Van,N1,2535
Chickens,1315,livestock,Mini Livestock Truck,N1,2183
Eggs,3203,perishable goods,Refrigerated Van,N1,8213
Eggs,1930,perishable goods,Refrigerated Van,N1,2994
Fruits,155,crops,Tricycle,L1,297
Vegetables,1677,crops,Multicab,N1,2510
Frozen Fish,2775,perishable goods,Refrigerated Van,N1,4374
Corn,225,crops,Tricycle,L1,362
Rice,117,crops,Tricycle,L1,235
Rice,1696,crops,Multicab,N1,1922
Eggs,1378,perishable goods,Refrigerated Van,N1,3034
Fruits,2540,crops,Multicab,N1,2893
Leafy Greens,1231,perishable goods,Refrigerated Van,N1,4591
Goats,7980,livestock,Livestock Truck,N2,14002
Corn,617,crops,Tricycle,L1,943
Meat,1625,perishable goods,Refrigerated Van,N1,7551
Rice,1585,crops,Multicab,N1,2975
Cows,13424,livestock,Heavy Livestock Trailer,N3,13627
Goats,5741,livestock,Livestock Truck,N2,6655
Pigs,3665,livestock,Livestock Truck,N2,6741
Corn,2441,crops,Multicab,N1,7534
Cows,2030,livestock,Mini Livestock Truck,N1,5967
Pigs,1224,livestock,Mini Livestock Truck,N1,3265
Frozen Fish,3517,perishable goods,Refrigerated Truck,N2,10517
Corn,209,crops,Tricycle,L1,1929
Pigs,268,livestock,Mini Livestock Truck,N1,1342
Pigs,8037,livestock,Livestock Truck,N2,10093
Vegetables,206,crops,Tricycle,L1,381
Frozen Fish,6582,perishable goods,Refrigerated Truck,N2,7213
Fruits,2083,crops,Multicab,N1,3392
Goats,158,livestock,Mini Livestock Truck,N1,1396
Meat,2725,perishable goods,Refrigerated Van,N1,5423
Chickens,2750,livestock,Mini Livestock Truck,N1,2770
Fruits,428,crops,Tricycle,L1,576
Rice,416,crops,Tricycle,L1,896
Fruits,3170,crops,Multicab,N1,3500
Fruits,3876,crops,Elf Truck,N2,5386
Eggs,1769,perishable goods,Refrigerated Van,N1,2190
Meat,4893,perishable goods,Refrigerated Truck,N2,7528
Rice,112,crops,Tricycle,L1,273
Rice,7274,crops,Elf Truck,N2,8590
Cows,7345,livestock,Livestock Truck,N2,19002
Meat,10837,perishable goods,Refrigerated Truck,N2,11439
Fruits,343,crops,Tricycle,L1,2790
Corn,1476,crops,Multicab,N1,2877
Frozen Fish,1600,perishable goods,Refrigerated Van,N1,2843
Fruits,4757,crops,Elf Truck,N2,14073
Cows,1258,livestock,Mini Livestock Truck,N1,3466
Pigs,12084,livestock,Heavy Livestock Trailer,N3,19157
Eggs,774,perishable goods,Refrigerated Van,N1,1089
Chickens,13956,livestock,Heavy Livestock Trailer,N3,16617
Meat,1452,perishable goods,Refrigerated Van,N1,2081
Corn,483,crops,Tricycle,L1,694
Fruits,395,crops,Tricycle,L1,1566
Cows,1001,livestock,Mini Livestock Truck,N1,1438
Rice,5039,crops,Elf Truck,N2,14722
Rice,3022,crops,Multicab,N1,4685
Fruits,105,crops,Tricycle,L1,117
Frozen Fish,9130,perishable goods,Refrigerated Truck,N2,10696
Frozen Fish,2054,perishable goods,Refrigerated Van,N1,2951
Corn,5773,crops,Elf Truck,N2,10265
Chickens,716,livestock,Mini Livestock Truck,N1,2223
Rice,903,crops,Tricycle,L1,903
Corn,4433,crops,Elf Truck,N2,4737
Fruits,1235,crops,Multicab,N1,1538
Vegetables,295,crops,Tricycle,L1,1024
Meat,1505,perishable goods,Refrigerated Van,N1,2603
Eggs,481,perishable goods,Refrigerated Van,N1,10549
Cows,826,livestock,Mini Livestock Truck,N1,1424
Goats,1605,livestock,Mini Livestock Truck,N1,3190
Chickens,11899,livestock,Heavy Livestock Trailer,N3,16315
Pigs,784,livestock,Mini Livestock Truck,N1,16517
Eggs,1069,perishable goods,Refrigerated Van,N1,1268
Frozen Fish,2619,perishable goods,Refrigerated Van,N1,4890
Rice,2185,crops,Multicab,N1,7222
Fruits,140,crops,Tricycle,L1,11273
Goats,9004,livestock,Livestock Truck,N2,11880
Goats,2817,livestock,Mini Livestock Truck,N1,11234
Frozen Fish,1455,perishable goods,Refrigerated Van,N1,1704
Meat,3675,perishable goods,Refrigerated Truck,N2,8846
Eggs,2588,perishable goods,Refrigerated Van,N1,11039
Eggs,6907,perishable goods,Refrigerated Truck,N2,11912
Rice,776,crops,Tricycle,L1,1239
Frozen Fish,5090,perishable goods,Refrigerated Truck,N2,6111
Vegetables,1724,crops,Multicab,N1,2473
Chickens,18632,livestock,Heavy Livestock Trailer,N3,19977
Pigs,3493,livestock,Livestock Truck,N2,7139
Fruits,115,crops,Tricycle,L1,164
Goats,5691,livestock,Livestock Truck,N2,11999
Vegetables,784,crops,Tricycle,L1,2597
Goats,8084,livestock,Livestock Truck,N2,18844
Eggs,5941,perishable goods,Refrigerated Truck,N2,11639
Fruits,343,crops,Tricycle,L1,477
Vegetables,944,crops,Tricycle,L1,4226
Vegetables,2530,crops,Multicab,N1,17105
Leafy Greens,2028,perishable goods,Refrigerated Van,N1,2459
Rice,1509,crops,Multicab,N1,2715
Cows,1435,livestock,Mini Livestock Truck,N1,2410
Corn,2627,crops,Multicab,N1,7990
Pigs,2345,livestock,Mini Livestock Truck,N1,16636
Corn,363,crops,Tricycle,L1,415
Chickens,1129,livestock,Mini Livestock Truck,N1,2804
Eggs,1712,perishable goods,Refrigerated Van,N1,3369
Corn,363,crops,Tricycle,L1,828
Fruits,6249,crops,Elf Truck,N2,9573
Fruits,127,crops,Tricycle,L1,208
Eggs,8001,perishable goods,Refrigerated Truck,N2,8653
Chickens,6700,livestock,Livestock Truck,N2,12806
Pigs,10624,livestock,Livestock Truck,N2,11439
Fruits,4179,crops,Elf Truck,N2,4706
Rice,158,crops,Tricycle,L1,162
Rice,486,crops,Tricycle,L1,2101
Goats,2917,livestock,Mini Livestock Truck,N1,12711
Corn,4054,crops,Elf Truck,N2,7864
Eggs,2436,perishable goods,Refrigerated Van,N1,2515
Fruits,151,crops,Tricycle,L1,3433
Rice,2643,crops,Multicab,N1,4026
Vegetables,341,crops,Tricycle,L1,823
Pigs,503,livestock,Mini Livestock Truck,N1,2154
Leafy Greens,9918,perishable goods,Refrigerated Truck,N2,10696
Rice,651,crops,Tricycle,L1,1690
Rice,302,crops,Tricycle,L1,786
Pigs,10033,livestock,Livestock Truck,N2,16172
Goats,1176,livestock,Mini Livestock Truck,N1,6510
Fruits,520,crops,Tricycle,L1,570
Meat,873,perishable goods,Refrigerated Van,N1,1601
Frozen Fish,5724,perishable goods,Refrigerated Truck,N2,9072
Corn,410,crops,Tricycle,L1,472
Vegetables,3761,crops,Elf Truck,N2,7641
Cows,198,livestock,Mini Livestock Truck,N1,1711
Chickens,1728,livestock,Mini Livestock Truck,N1,1910
Fruits,640,crops,Tricycle,L1,861
Vegetables,477,crops,Tricycle,L1,2112
Goats,1188,livestock,Mini Livestock Truck,N1,3441
Cows,1375,livestock,Mini Livestock Truck,N1,1567
Eggs,926,perishable goods,Refrigerated Van,N1,2603
Rice,457,crops,Tricycle,L1,580
